date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2022-05-14,Novo Nordisk præsenterer regnskab - følg med her,Den danske medicinalgigant offentliggør regnskab for tredje kvartal. Berlingske opdaterer dig løbende.,https://www.berlingske.dk/virksomheder/novo-nordisk-praesenterer-regnskab-foelg-med-her-1,Berlingske,denmark,cultural,arts,,arts,0,1
2022-05-11,"Var massevoldtægterne en rimelig hævn for de 30 mio. russere, der døde under nazisternes terror østpå?","Tom Buk-Swienty fortsætter, hvor han slap i sidste års anmelderroste ”Berlin Brænder”. Endnu en gang orkestrerer den prisvindende historiker sin fortælling på overlegen vis. Stilen er kalejdoskopisk, men overblikket over stoffet i ""Russerne kommer"" er suverænt. Den 23. januar 1945. Berlin er en rygende ruin, og titusinder af forhutlede, sultende flygtninge strømmer til den tyske hovedstad. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/kultur/litteratur/ECE18697852/var-massevoldtaegterne-en-rimelig-haevn-for-de-30-mio-russere-der-doede-under-nazisternes-terror-oestpaa/?fp-exp=60072012&fp-alg=600720121,Jyllands-Posten,denmark,cultural,arts,,arts,0,1
2022-05-09,Trods stigende salg: Novo snubler for tredje gang på et halvt år,"Det amerikanske salg er problemet, vurderer økonomikorrespondent. Hvis man troede, at bølgerne omkring en af Danmarks absolutte største vækstsucceser i nyere tid havde lagt sig, så må man tro om igen. For tredje gang i år må Novo Nordisk skuffe med en nedjustering. Medicinalkæmpen kommer ikke til at sælge lige så meget, som de havde lovet. Væksten ventes nu at blive i spændet 8 til 11 procent. Tidligere var prognosen 8 til 14 procent. Det er tredje gang på et halvt år, at salgsprognosen skrues ned hos Novo Nordisk. - Selvom vi har leveret solid salgsfremgang i de første ni måneder af 2025, har de lavere vækstforventninger til vores GLP-1-behandlinger ført til en indsnævring af vores prognoser, siger Novo Nordisks topchef Mike Doustdar i en børsmeddelelse. Novo Nordisk voksede sidste år med 26 procent og solgte for samlet 290 millarder kroner. Det var rekord. Medicinalvirksomheden satsede på, at skulle vokse næsten lige så meget i år, men det er slået fejl på grund af problemer i USA med konkurrenter og kopier, og medicinalgiganten har måtte sænke sine forventninger i to omgange. Og Novo Nordisk skruer nu også ned for prognosen for overskuddet i år. Driftsindtjeningen ventes kun at vokse i lejet 4-7 procent nu i forhold til 2024. Tidligere var der forventet et sted mellem 4 og 10 procent. - Vi sigter mod at accelerere på alle fronter for bedre at kunne konkurrere i dynamiske og stadigt mere konkurrenceprægede markeder, lyder det fra Mike Doustdar i beskeden til investorerne. Aktiekursen er gået fra over 1000 kroner per aktie til at det nu kun er lidt over 300 kroner, der skal op af lommen for at erhverve sig en luns af medicinalselskabet: Selvom salget i tredje kvartal lød på 75 milliarder kroner, så er der altså tilbagegang på bundlinjen i år. Og det skyldes især de store udgifter til en fyringsrunde, der blev lanceret i løbet af kvartalet. Tilbage i september 2025 varslede Novo Nordisk, at man ville nedlægge 9.000 stillinger på globalt plan - heraf 5.000 i Danmark.",https://www.dr.dk/nyheder/penge/trods-stigende-salg-novo-snubler-tredje-gang-paa-et-halvt-aar,DR,denmark,cultural,arts,economy,arts,1,1
2022-05-07,Antallet af dræbte under orkan i Caribien stiger til 44,"I Jamaica, hvor mindst 19 har mistet livet som følge af orkanen Melissa, er redningsindsatsen stadig i gang. Antallet af personer, der har mistet livet under orkanen Melissa, er torsdag blevet opjusteret til 44. Orkanen har forårsaget ødelæggelser i store dele af det nordlige Caribien og ser ud til at sætte farten op med kurs mod Bermuda. Jamaicas informationsminister siger til nyhedsbureauet Reuters, at der her er blevet bekræftet mindst 19 dødsfald som følge af orkanen. Eftersøgnings- og redningsindsatsen er dog stadig i gang, og antallet kan derfor vokse. I landet har orkanen desuden efterladt tusindvis af indbyggere uden strøm, ligesom tagene er blevet revet af flere bygninger, og marker er dækket af murbrokker. Jamaicas militær har opfordret reservestyrken til at møde til tjeneste for at hjælpe med nødhjælps- og redningsarbejdet. Melissa gik i land i det sydvestlige Jamaica tirsdag som en kategori 5-orkan og blev den mest voldsomme orkan, der nogensinde har ramt en kyst i Caribien direkte. Vejrtjenesten AccuWeather anslår, at der vil være skader og økonomiske tab for mellem 48 og 52 milliarder dollar i det vestlige Caribien. Det svarer til 310 til 336 milliarder kroner. Haiti blev ikke ramt direkte af Melissa men har i flere dage været ramt af voldsom regn fra orkanen. Her rapporteres der om 25 dødsfald. De fleste af de 25 har mistet livet i den sydlige by Petit-Goave, hvor en flod er gået over sine bredder. Orkanen ramte også det østlige Cuba. Her blev omkring 735.000 indbyggere evakueret, men der er endnu ingen meldinger om, at nogen har mistet livet. Der er dog flere huse, der er blevet beskadiget, ligesom at afgrøder flere steder er blevet ødelagt. Klokken 01 dansk tid var Melissa nedjusteret til en kategori 1-orkan og befandt sig 409 kilometer sydvest for Bermuda.",https://www.dr.dk/nyheder/udland/antallet-af-draebte-under-orkan-i-caribien-stiger-til-44,DR,denmark,political,governance,"governance,foreign_policy,economy","arts,work_culture",3,2
2022-05-06,Tre danske statsborgere mistænkt i international svindelsag,"En af de danske statsborgere, der mistænkes i en stor svindelsag, blev i maj sidste år anholdt i Kenya. Tre danske statsborgere er blandt de mistænkte i en international sag om svindel og hvidvask. Det skriver den Europæiske Anklagemyndighed, EPPO, i en pressemeddelelse fredag. Sagskomplekset har fået navnet ""Operation Goliath"". Tre danske statsborgere og to tyrkiske statsborgere bosiddende i Tyskland beskyldes for at have etableret eller deltaget i en kriminel organisation, der har solgt elektronikvarer. Gruppen menes at have begået over 100 tilfælde af skattesvindel under skærpende omstændigheder mellem 2019 og 2023. Det skal have kostet EU og medlemslandene 188 millioner euro, svarende til 1,4 milliarder danske kroner, lyder det i pressemeddelelsen. En af de danske statsborgere, der beskrives som en hovedmistænkt i sagen, blev anholdt i Kenya i maj sidste år i en anden sag, efter at han havde været på flugt i mere end seks måneder. Han afsoner i øjeblikket en dom på fem år og ni måneders fængsel. En tyrkisk statsborger beskrives som sagens anden hovedmistænkte. Han afsoner i øjeblikket også en dom. Sagen trækker tråde til en irsk pub i Danmark. En af de andre danske mistænkte har angiveligt brugt sin irske pub i Danmark til falske leverancer. Han er i øjeblikket fængslet i Danmark i en anden sag. Den kriminelle organisation skal angiveligt have brugt stråmandsdirektører fra Polen og Litauen samt falske identiteter til at åbne bankkonti. Man mistænker, at hawala-systemet er blevet brugt til hvidvask i sagen. Det er et system, hvorigennem penge flyttes fra et sted til et andet, uden at det sker fysisk. Det sker via hawala-agenter, som sidder rundt om i verden og fører et internt regnskab med hinanden.",https://www.dr.dk/nyheder/udland/tre-danske-statsborgere-mistaenkt-i-international-svindelsag,DR,denmark,political,foreign_policy,foreign_policy,cultural_identity,2,1
2022-05-01,"Nu forklarer Smukfest kaos til Tobias Rahim-koncert: 'Vi står ved vores beslutning, men...'","Festivalen måtte lukke for adgangen til Tobias Rahim-koncert, da scenen var for lille til at rumme gæsterne. 30.000 mennesker stuvet tæt sammen som sild i en tønde. Så kunne pladsen foran Stjernescenen - der er Smukfests næststørste - ikke rumme flere gæster. Overhovedet. Faktisk måtte festivalarrangørerne flere gange fredag aften lukke pladsen af omkring scenen til en koncert med danske Tobias Rahim på grund af de tusindvis af mennesker, der ville høre sangeren bag hits som 'Mucki Bar' og 'Stor mand'. - Han burde have haft noget større, skrev Ekstra Bladet efter koncerten, som de beskrev som et ""kæmpe kaos"", mens BT skrev, at ""Tobias Rahim er så populær en mand, at Smukfest nu har måttet lukke pladsen ved Stjernescenen for flere tilskuere."" Smukfest indrømmede da også selv, at der ikke var plads til alle de mennesker, der gerne ville med til koncerten. - I fik ret! 30.000 glade publikummer på Stjerne med Tobias Rahim - og nogle gik forgæves. Vi håber, at alle får en fantastisk aften, skrev Smukfest ud til brugerne på deres app fredag aften. På et pressemøde i dag erkender Smukfests talsmand, Søren Eskildsen, at Tobias Rahim var for stor til Stjernescenen. - Set fra, hvad vi ved nu, så kunne han godt have spillet på Bøgescenerne - det er der ingen tvivl om. Det må vi erkende. Men alt forløb, som det skulle, og der var tæt på 30.000 mennesker, der havde en fuldstændig mageløs oplevelse nede på Stjernescenen. - Der var selvfølgelig nogle gæster, der måtte forlade stedet igen, men det foregik trygt og roligt, og folk fandt noget andet fedt at se. Smukfests beslutning om at lade Tobias Rahim spille på Stjernescenen er blandt andet blevet kritiseret med henvisning til hans vildt besøgte optræden på Roskilde Festival tidligere på sommeren. Her spillede han på teltscenen Arena, hvor der var lige så mange uden for teltdugen som inde under den. Og til Tall Ships Races i Aalborg torsdag kunne man melde om ny publikumsrekord til en koncert på grund af popkometen. Samtidig med ",https://www.dr.dk/nyheder/kultur/nu-forklarer-smukfest-kaos-til-tobias-rahim-koncert-vi-staar-ved-vores-beslutning-men,DR,denmark,cultural,arts,elections,arts,1,1
2022-04-30,Nabokommune har fået nok: København skal tage sine »truende« beboere hjem,"Uroen hærger i et rækkehusområde i Gladsaxe på grund af et bosted ejet af Københavns Kommune. Efter en ny voldsepisode har konservativ spidskandidat fået nok, siger han til DR. Et knivstikkeri på et socialpsykiatrisk bosted i Bagsværd mandag har igangsat et kommunalt slagsmål midt i valgkampen. Den voldelige episode mellem nogle beboere førte til, at en person kom på hospitalet, og to personer blev anholdt.",https://www.berlingske.dk/politik/nabokommune-har-faaet-nok-koebenhavn-skal-tage-sinetruende-beboere-hjem,Berlingske,denmark,political,elections,elections,,2,0
2022-04-30,Ni sorte skoleelever skabte verdenshistorie,"USA kæmper med raceproblemer og en splittet befolkning. Men i 1950'erne så det langt værre ud. Den multikulturelle nation var tæt på borgerkrig, da ni sorte unge insisterede på retten til frit at vælge skole. Det mørke kapitel genfortælles nu af en af eleverne. Min onkel Finn var en retskaffen mand. Som overbevist mormon troede han på det bedste i sine medmennesker og glædede sig til at møde sin skaber i Himlen, når hans jordiske liv var slut. Som ung mand i 1950’erne blev han troende, udvandrede fra Randers til Utah i USA, stiftede familie og levede et liv efter forskrifterne i sektens hellige manual – ”Mormons… Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/kultur/litteratur/ECE18487616/ni-sorte-skoleelever-skabte-verdenshistorie/?fp-exp=60300005&fp-alg=603000050,Jyllands-Posten,denmark,cultural,cultural_identity,,"cultural_identity,arts",0,2
2022-04-26,»Kender vi hinanden?«: Er du nervøs for at netværke? Her er ekspertens bedste råd,"Selv en ekspert kan få et nej. Men et mislykket forsøg på at netværke må aldrig slå dig ud, mener Charlotte Junge, der driver en rådgivningsvirksomhed og er medlem af et kvindenetværk. Her er hendes bedste råd. Det er ikke længe siden, Charlotte Junge på egen krop mærkede bagsiden ved at netværke. Til daglig driver hun rådgivningsvirksomheden Junge, hun har udgivet fire bøger om at netværke og er med i kvindenetværket Bestyrelseskvinder. Men da hun forleden var til en konference, slog erfaringen alligevel ikke til. Og det er der en vigtig pointe ved. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/indland/ECE18655924/kender-vi-hinanden-er-du-nervoes-for-at-netvaerke-her-er-ekspertens-bedste-raad/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,cultural,arts,,arts,0,1
2022-04-18,Trump truer med at begrænse New York-støtte før borgmestervalg,"Demokraternes kandidat fører meningsmålingerne forud for tirsdagens valg i den amerikanske storby. Den amerikanske præsident, Donald Trump, siger, at han vil begrænse føderale midler til New York City, hvis den demokratiske kandidat Zohran Mamdani vinder byens borgmestervalg tirsdag. Det skriver Trump på sit sociale medie, ”Truth Social”. »Det er meget usandsynligt, at jeg vil bidrage med føderale midler - ud over det absolutte minimum, som loven kræver,« lyder det fra præsidenten. Meningsmålingerne viser, at Mamdani fører foran Andrew Cuomo, som er tidligere guvernør i delstaten New York. Andrew Cuomo stiller op som uafhængig, efter at han tabte til Mamdani i det demokratiske primærvalg. Valget af Mamdani overraskede de fleste politiske eksperter. Hvis Mamdani bliver valgt som New York Citys næste borgmester, bliver han den første muslimske og indisk-amerikanske borgmester i New York City. Curtis Sliwa er Republikanernes kandidat til borgmesterposten. Trump kalder i sit opslag på ”Truth Social” Zohran Mamdani for en »kommunistisk kandidat«. »Det er min pligt at lede nationen, og jeg er stærkt overbevist om, at New York City vil blive en fuldstændig og total økonomisk og social katastrofe, hvis Mamdani vinder,« lyder det fra Trump. USA’s præsident opfordrer i stedet vælgerne til at stemme på Andrew Cuomo. Den 34-årige Mamdani er selverklæret demokratisk socialist. Han har udarbejdet en plan, der skal få arbejderfamilier og unge til at stemme på Demokraterne. Blandt hans mærkesager er et stop for den stigende husleje samt gratis buskørsel og børnehaver for New York Citys indbyggere. Stigende boligpriser i den amerikanske millionby gør det svært for økonomisk trængte familier at få tag over hovedet. Mamdanis kraftige modstand mod USA’s præsident har ifølge eksperter en stærk tiltrækningskraft for den demokratiske vælgerbase.",https://jyllands-posten.dk/international/usa/ECE18701965/trump-truer-med-at-begraense-new-yorkstoette-foer-borgmestervalg/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,political,elections,"elections,economy","religion,work_culture",4,2
2022-04-16,"Zohran Mamdani har ændret spillet for Demokraterne, uanset om han i aften vinder New York","Zohran Mamdani har formået at mobilisere demokratiske vælgere i en tid, hvor Demokraternes popularitet længe har haft brug for kunstigt åndedræt. USA's største by kan de kommende timer tage et markant skridt mod venstre. Det sker, hvis den demokratiske og selverklærede socialist Zohran Mamdani, der lige nu står til at vinde overborgmesterposten i New York, får sejren i hus. Men uanset om Mamdani vinder valget i nat dansk tid eller ej, ser det med hans ""Robin Hood-politik"" ud til, at dynamikken i amerikansk politik har ændret sig. - Zohran Mamdani siger åbent, at han er socialdemokrat og vil tage fra de rige for at give til de fattige. Det budskab har ført ham fra totalt ukendt til dørtrinet af borgmesterkontoret på rekordtid. På den måde kan Mamdani være med til at puste liv i et ellers størknet og upopulært parti, siger Steffen Kretz, der er DR's internationale korrespondent. Her er favoritkandidaten til borgmesterposten selv ved stemmeboksen tidligt i morges amerikansk tid. Ligesom Donald Trump gjorde det i sin første præsidentvalgkamp, træder Zohran Mamdani ind i valgkampen på et tidspunkt, hvor amerikanernes tiltro til regeringens håndteringen af økonomien er i bund. Denne gang er det dog med omvendt fortegn. Zohran Mamdanis politik har fokuseret på newyorkers økonomiske bekymringer, og hans budskaber er klare: der skal være gratis børnepasning, gratis busture, huslejen skal fastfryses for de huslejeregulerede lejligheder, stigninger på dagligvare skal bremses med kommunalt ejede supermarkeder og det hele skal ske pro bono. Eller rettere sagt: finansieret gennem højere skatter for de allerrigeste. Sidstnævnte træk taler direkte til den gængse amerikaners frustration over et USA, hvor rigdommen er strømmet opad, arbejderklassen bliver klemt, og 35,9 millioner amerikanere lever i fattigdom. Steffen Kretz forklarer, at uligheden i USA lige nu er ekstrem - hvor en lille spids af samfundet er blevet umådelig rig, mens hovedparten af amerikanere er blevet fattigere. -",https://www.dr.dk/nyheder/udland/zohran-mamdani-har-aendret-spillet-demokraterne-uanset-om-han-i-aften-vinder-new-york,DR,denmark,political,elections,"elections,governance,parties,foreign_policy,economy","arts,work_culture",7,3
2022-04-13,"Det brummer, suser og hyler. Beboere er plaget af lavfrekvent støj fra havnen","Nu må politikerne på banen: Beboere i Fredericia savner lokal, politisk handling i sag om støj på havnen En dyb brummen, susen og hyletoner holder mange beboere i Fredericia vågne om natten og ødelægger fornøjelsen ved at nyde solen i haven eller på terrassen. Den lavfrekvente støj kan i perioder høres flere steder i byen, og nu må politikerne gribe ind, lyder det fra beboerne. Merete Ørskov bor i Kanalbyen, og hun har optaget den her lyd på sin mobiltelefon. Og hyletonen er ikke det eneste. Hun beskriver også en brummende lyd, som kan vare mellem to og ti timer. - Nogle gange kan der være en brummen og en susen, og indeni kan der være en hyletone. Og det er konstant, når tonen er der, forklarer hun. Merete Ørskov er sogne- og korshærspræst og arbejder ofte hjemmefra. Men når lydene er særligt slemme, må hun køre til sognegården og bruge et kontor der. Også selv om hun bruger ørepropper og lukker de lydtætte vinduer. - Der har været gange, hvor det har været solskin, og hvor jeg gerne har villet sidde ude på min terrasse. Men hvor jeg simpelt hen ikke har kunnet holde det ud, fortæller Merete Ørskov. Hun mener, at politikerne skal få støjen fjernet eller bragt ned, hvis der skal være både industri og boliger på havnen. - Når man anlægger en stor havn og udvider den og samtidig vil anlægge prestigefyldt byggeri ved siden af, så må man gøre, hvad der skal til, for at begge parter kan være der. Merete Ørskov har ført dagbog over, hvornår hun er generet af en hyletone, som indendørs lyder som ’den fine lyd i en hundefløjte.’ Flere gange er hun cyklet ud til en venindes have eller ind til byen for at slippe for lyden. - Det er måske et luksusproblem. Men det er vigtigt, at det ikke bliver et hverdagsproblem, så det skulle meget nødigt eskalere, siger Merete Ørskov. Hun understreger, at der er mange dage, hvor støjen ikke generer. - Det kan endda være helt hyggeligt at have almindelig støj fra havnen som baggrund, når man selv holder fri på sin terrasse. Det giver liv. Me",https://www.dr.dk/nyheder/politik/kommunalvalg/det-brummer-suser-og-hyler-beboere-er-plaget-af-lavfrekvent-stoej-fra-havnen,DR,denmark,cultural,arts,,"lifestyle,arts,work_culture",0,4
2022-04-12,"Når hashtagget dør, er det endnu et led i Big Techs kamp for at styre det, vi ser","Engang var man bange for, at tegneserierne, som børn læste, gjorde dem dovne. Nu elsker vi, hvis bare børn og unge gider se en film uafbrudt af en anden skærm. Klichéfyldt, men sandt er det, at man ikke ved. hvad man har, til man mister det. Da jeg lige var begyndt at færdes på internettet, var man bange for, hvad det betød, at YouTube foreslog videoer, der mindede om dem, man lige havde set. Bekymringen for de sociale mediers tendens til at skabe ekkokamre opstod og med den begrebet rabbithole. Når jeg ser på mine sociale medier i dag, føles mine tidlige dage på internettet som en simplere tid. Vi anede ikke, hvor dybt kaninhullet kunne blive. Sidste år skrev Elon Musk på sit medie X: »Stop med at bruge hashtags. Systemet har ikke længere brug for dem, og de ser grimme ud.« Siden har TikTok fjernet funktionen, der gør det muligt at se, hvor populært et hashtag er, og Facebook og Instagram moderselskabet Metas medie Threads har begrænset mængden af tags til ét pr. post. Samtidig eksperimenterer TikTok også med en begrænsning på fem hashtags pr. post. Jeg har aldrig selv benyttet mig særlig meget af hashtags og har forbundet det med pinlige start-internetfænomener som #YOLO (You Only Live Once). Ikke desto mindre er hashtaggets forsvinden et angreb på den sidste smule håb, man kunne have for det frie deliberative internet. Hashtagget har været værktøj til at mobilisere nogle af de absolut største politiske bevægelser i det 21. århundrede. Fra #MeToo til #BlackLivesMatter til #JeSuisCharlie. Et hashtag virker måske ligegyldigt, men det er noget, man skaber i fællesskab. Uanset om det handler om politik eller livsstil, giver det os mulighed for selv at kuratere, hvad vi vil se på sociale medier. Hvad vi kan lide, hvad vi kæmper for. Kort sagt: Hvad vi vil med internettet. Når hashtagget langsomt forsvinder, må det forstås som et led i techvirksomhedernes evindelige kamp for at kunne styre, hvilket indhold vi ser. Det ses også, når vi søger på Google. Her er valget om, ",https://www.information.dk/debat/naar-hashtagget-forsvinder-led-techs-kamp-styre-ser,Information,denmark,cultural,arts,elections,"arts,technology_culture",2,3
2022-04-10,Trump truer med militæraktion i Nigeria,"Trump beskylder Nigerias regering for ikke at beskytte deres kristne borgere mod voldelige islamister. Nigerias præsident afviser beskyldningen. USA's præsident, Donald Trump, skyder med skarpt mod det vestafrikanske land Nigeria og truer med at indlede en militæraktion. Det skyldes, at Nigeria ifølge Trump tillader drab på kristne. I et opslag på sit sociale medie Truth Social skriver præsidenten, at han har bedt forsvarsministeriet ""om at gøre klar til mulig handling"". Ifølge præsidenten begår ""radikale islamister massakrer i stor skala"" og truer kristendommens eksistensgrundlag i landet. - Vi kan meget vel gå ind i det nu vanærede land med fuld kraft (""guns-a-blazing"") for helt at udslette de islamiske terrorister, som begår disse forfærdelige grusomheder, skriver den amerikanske præsident. Trump truer ligeledes med at indefryse al nødhjælp til landet. USA har over de seneste ti år sendt 7,8 milliarder dollar til landet. Nigerias præsident, Bola Ahmed Tinubu, afviser beskyldningen og skriver i et opslag på X, at religionsfrihed og tolerance er centrale principper i den kollektive bevidsthed i Nigeria. - Karakteriseringen af ​​Nigeria som religiøst intolerant afspejler ikke vores nationale virkelighed, og den tager heller ikke hensyn til regeringens konsekvente og oprigtige indsats for at beskytte religions- og trosfrihed for alle nigerianere, skriver han. Nigeria, som har over 220 millioner indbyggere, er stort set ligeligt delt op mellem kristne og muslimer. Særligt det nordlige Nigeria har i flere år været præget af vold fra væbnede ekstremistgrupper som Boko Haram og ISWA, som står for Islamisk Stat i Vestafrika. I 2009 satte Boko Haram sig for at etablere en islamisk stat, hvilket har resulteret i titusindvis af menneskers død og fordrivelse af over to millioner mennesker. De har blandt andet været berygtet for selvmordsbomber, bortførelser, tortur, voldtægter og rekruttering af børnesoldater. Ifølge EU er Nigeria det land i verden, der er hårdest ramt af vol",https://www.dr.dk/nyheder/udland/trump-truer-med-militaeraktion-i-nigeria,DR,denmark,political,governance,"governance,foreign_policy,defense",religion,4,2
2022-04-01,82 danske musikere vil have politikere til at lave AI-lovgivning,"Tessa, Medina og 80 andre danske kunstnere er utilfredse med, at AI-musiktjenester bruger deres musik. 82 danske musikere opfordrer i et indlæg politikerne til at sikre en lovgivning, så AI-musiktjenester ikke kan bruge kunstnernes musik. Indlægget er blevet bragt i Berlingske. Blandt de 82 kunstnere er Andreas Odbjerg, Tessa og Medina. Kunstnerne forklarer i indlægget, at de er trætte af, at store techfirmaer stjæler dansk musik. Det bliver i indlægget forklaret, at ”politikerne taler meget om åndelig oprustning”, hvilket er et begreb, som statsminister Mette Frederiksen (S) har brugt flere gange. De 82 kunstnere mener, at hvis man vil opruste på det punkt, så skal man stoppe techvirksomhedernes ”tyveri” af dansk musik. De beskriver, at de godt ved, at man ikke kan komme uden om AI, men at det skal gøres inden for nogen rammer, og det skal gøres ansvarligt. AI skal bruges uden at krænke ophavsret, uden at ødelægge økonomien i dansk musik og uden at fjerne det inderste af dansk kultur, beskriver musikerne. - Det bliver aldrig den ægte vare, når der ikke er nogen, der vil dig noget. Når musikken reduceres til algoritmer, overflade og form uden indhold, står der i indlægget. En undersøgelse fra musikrettighedsorganisationen Koda viste i september, at den danske musikbranche står til et omsætningstab på 6,9 milliarder kroner frem mod 2030. Koda sagsøgte tirsdag den amerikanske AI-tjeneste Suno for at bruge dansk musik - angiveligt uden at have spurgt om lov og uden at betale for det. Koda mener at have fremlagt beviser for, at Suno har stjålet numre fra deres medlemmer og brugt dem til at træne deres kunstige intelligens eller til at skabe ny musik, der minder om kunstnernes musik. Det gælder blandt andet sange af Aqua, Christopher, MØ og D-A-D.",https://jyllands-posten.dk/kultur/ECE18704218/82-danske-musikere-vil-have-politikere-til-at-lave-ailovgivning/?fp-exp=60300005&fp-alg=603000050,Jyllands-Posten,denmark,cultural,cultural_identity,"governance,economy","cultural_identity,arts,technology_culture",2,3
2022-03-27,"Vi kommer ikke uden om, at ai ligner en boble. Og det kan give en økonomisk nedtur af rang, hvis boblen springer","Selv hvis ai-boblen på et tidspunkt brister, vil de investeringer, vi har set i de senere år, ikke være spildt. De vil lægge fundamentet for den næste fase – udrulningsfasen – hvor teknologien bliver modnet, og dens gevinster bliver mere bredt fordelt. De seneste par måneder er der kommet stadig flere advarsler om, at de enorme værdistigninger i virksomheder relateret til kunstig intelligens, er tegn på en ny finansiel boble, der snart vil briste. Og det er ikke fra hvem selv helst. Advarslerne kommer nemlig både fra manden bag ChatGPT, Sam Altman, og institutioner som Bank of England og Den Internationale Valutafond (IMF).",https://www.berlingske.dk/kommentatorer/vi-kommer-ikke-uden-om-at-ai-ligner-en-boble-og-det-kan-give-en-oekonomisk-nedtur-af-rang-hvis-boblen-springer,Berlingske,denmark,political,elections,"elections,foreign_policy,economy",arts,3,2
2022-03-26,Morgenpost fra Europa: Hvor langt er Ukraine fra at blive et EU-land? Det får vi at vide i dag,"Kommissionen kommer i dag med sin status over EU's kandidatlandes ansøgningerne til optagelse i unionen. Politikerne herhjemme og i EU får det til at lyde som om, det kun er et spørgsmål om tid, før Ukraine bliver et EU-land. Men det passer ikke helt. Det er også et spørgsmål om, hvorvidt landet formår at nedbringe antallet af brune konvolutter, der byttes for tjenester, og hvorvidt Ukraine kan overholde EU's regler for lov og ret. I dag får vi EU-Kommissionens status på de ni kandidatlande, og selvom jeg holder mest øje med, om EU vil have Albanien og ikke mindst landets kunstige AI-minister, der for nylig er blevet gravid, med, så er de flestes øjne rettet mod Ukraine. Så dér slutter vi også i denne Morgenpost fra Europa, der tager en status på de ni kandidatlande. Optagelsesforhandlingerne startede i 2005, men har været fastfrosset siden 2016 pga. politiske spændinger og demokratiske tilbageskridt i Tyrkiet. Nordmakedonien begyndte optagelsesforhandlinger i 2022, efter landet skiftede navn fra Makedonien til Nordmakedonien. Landets navn har i mange år været et stridspunkt med EU-landet Grækenland. For kandidatlandene er vejen til EU-medlemskab defineret af, at de lever op til de såkaldte ”Københavnskriterier”, som man lagde stenene til i forbindelse med det danske EU-formandskab i 1993. Kriterierne omfatter krav til blandt andet demokrati, retsstat, menneskerettigheder, beskyttelse af minoriteter, økonomi, administration og institutionel kapacitet til at kunne håndtere de forpligtelser, der følger med et EU-medlemskab. Når man lever op til kriterierne, åbnes forhandlingerne, som foregår i såkaldte kapitler. Det er i alt 35 forhandlingskapitler, der skal lukkes, før et land går fra kandidatland til medlemsland. Forhandlingerne kan tage år. Forhandlingerne mellem EU og Montenegro begyndte i 2012. Det er det land, der vurderes til at være længst i forhandlingerne i Vestbalkan, hvor der er flere kandidatlande. Man skal igennem 35 såkaldte forhandlingskapitler for at ",https://www.dr.dk/nyheder/udland/eu/morgenpost-fra-europa-hvor-langt-er-ukraine-fra-blive-et-eu-land-det-faar-vi-vide-i-dag,DR,denmark,political,foreign_policy,"governance,foreign_policy,economy",arts,4,2
2022-03-23,"Jeg er flyttet til en by, der tjener som advarsel for Københavns byudvikling","Kommunalvalget nærmer sig, og i København, hvor lavindkomstgrupper i stigende grad udgrænses, bør kommunalpolitikerne formulere en vision for, hvordan uligheden i hovedstaden skal håndteres. Hvis København bliver velhavernes ordnede legepladser, får vi en hovedstad, hvor vi ikke mødes på tværs af klasseskel. Hvis vi gerne vil vide, hvordan en klasseopdelt storby ser ud, kan vi tage et kig på Seattle, hvor jeg for tiden er bosat. Byen tjener som en advarsel for, hvad en laissez faire-skatte- og boligpolitik kan gøre ved en storby. Omkring Allerede abonnent?",https://www.information.dk/debat/2025/11/flyttet-by-tjener-advarsel-koebenhavns-byudvikling,Information,denmark,political,elections,elections,,2,0
2022-03-18,Andrzej Tichý har skrevet et flerstemmigt storværk om de flygtendes Europa,"Andrzej Tichýs nye roman Begivenhedsbogen er skrevet som en ruin. Et bygningsværk, hvor manglerne er synlige allerede ved opførelsen. Hvor sammensatheden, det modstridende, friktionen i materialerne er blotlagt. På bogens omslag danser Hans Holbeins skeletter deres dance macabre, indenfor i tekstens rum gør karaktererne det samme. Er bogen en ruin af fortiden, af nutiden eller fremtiden, eller alle tre på én gang, må læseren spørge sig selv. Mest af alt en ruin, sammensat af litterære former eller drømme om lige og retfærdige samfund? Begivenhedsbogen er opfyldt af en »en sorg, så fullständigt och totalt obeskrivlig«, som det hedder i Tichýs roman Fält fra 2008. Men det er også en roman, der er gennemskudt af et næsten fuldstændigt og totalt paradoksalt håb. Gennem romanen vandrer mystikere som Marguerite Porete og Meister Eckhardt i citater. Porete, beginen der i 1310 blev brændt på bålet for kætteri, tænkte guds fjernhed som en absolut nærhed. Tichý kan også tænke tomhed som fylde. Det giver bogen og forfatterskabet… Allerede abonnent?",https://www.information.dk/kultur/anmeldelse/2025/11/andrzej-tichy-skrevet-flerstemmigt-storvaerk-flygtendes-europa,Information,denmark,political,foreign_policy,foreign_policy,,1,0
