date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2022-03-05,Bunnotering for Trump på måling,"Bare 37 prosent er fornøyd med jobben Donald Trump gjør som president, viser en måling gjort for CNN. Det er det laveste siden han kom tilbake til makten. Mandagens CNN-måling viser at 63 prosent – nesten to tredeler – ikke er fornøyd med presidentens innsats. Trump har ligget enda lavere, men det var mot slutten av hans første periode i Det hvite hus. Rett etter at han kom tilbake i januar, sa 47 prosent at de var fornøyd med jobben han gjorde som landets leder. På spørsmål om hvordan det står til i USA, svarer 68 prosent av de spurte ganske dårlig eller veldig dårlig, mens 32 prosent svarer veldig bra eller ganske bra. Altså er amerikanerne også her delt i rundt en tredel som er positive og to tredeler som er negative. I en tid der det føderale statsapparatet er stengt ned svarer 47 prosent at økonomi og levekostnader er den viktigste saken landet står overfor. Bare 27 prosent tror Trumps politikk bedrer de økonomiske forholdene i landet. Den nest viktigste saken er tilstanden i det amerikanske demokratiet, som 26 prosent trekker fram, mens 10 prosent svarer innvandring. Undersøkelsen er utført blant 1245 voksne amerikanere mellom 27. og 30. oktober. Informasjon om AI i VG-artikler",https://www.vg.no/nyheter/i/gwX7aJ/bunnotering-for-trump-paa-maaling,vg,norway,political,economy,"economy,immigration",arts,2,1
2022-01-03,Pauls motstander saksøkt for vold av ekskjæresten – avlyser boksekamp,"Jake Pauls planlagte motstander om få dager, Gervonta Davis, anklages for å ha angrepet ekskjæresten. Boksekampen mellom Jake Paul og verdensmester Gervonta Davis er avlyst, bare dager før den skulle gå av stabelen 14. november i Miami. Avlysningen kommer etter at Davis' ekskjæreste har saksøkt ham for vold, trusler og kidnapping, melder BBC. Most Valuable Promotions, som står bak arrangementet, kunngjorde avgjørelsen etter en intern granskning. – Vårt team har jobbet tett med alle parter for å håndtere denne situasjonen på en ansvarlig måte, sier selskapets sjef Nakisa Bidarian. I søksmålet anklages Davis for å ha angrepet ekskjæresten Courtney Rossel på arbeidsplassen hennes 27. oktober. Rossel hevder også at det var minst fire tidligere episoder der Davis «fysisk angrep og kvalte» henne. Hun sier hun lider av posttraumatisk stress etter hendelsene. Jake Paul kalte samarbeidet med Davis «et absolutt mareritt» på X. – Jeg beklager så mye til alle involverte, spesielt til de andre bokserne på programmet og teamet mitt som jobbet så hardt med forberedelsene, skrev Paul. Davis har tidligere sonet 44 dager i fengsel etter å ha brutt vilkårene for husarrest i en påkjørsel-og-stikk-sak fra 2020. Kampen skulle vært strømmet på Netflix og hadde skapt stor interesse siden Davis er lettvektsmester, mens Paul sist bokset som cruiservekter. Informasjon om AI i VG-artikler",https://www.vg.no/sport/i/KME3oo/boksekampen-mellom-jake-paul-og-gervonta-davis-avlyst,vg,norway,cultural,arts,elections,arts,1,1
2021-12-23,Litteratur,,https://www.vg.no/tag/litteratur,VG,norway,unclassified,,,,0,0
2021-10-30,Norge vinner VM-gull i langrenn,Det norske langrennslandslaget sikret seg gullmedaljen i stafetten under verdensmesterskapet. Laget viste imponerende form og kontrollerte løpet fra start til mål...,https://example.no/sport/vm-gull-langrenn,news,norway,cultural,arts,,arts,0,1
2021-10-25,Syv klatrere døde i Nepal,"Flere utenlandske klatrere døde da at et snøskred traff basecamp på fjellet Yalung Ri. Syv personer mistet livet da et snøskred feide gjennom den ene leiren på Mount Yalung Ri i Nepal mandag morgen, melder flere medier, blant annet The Guardian og NBC News. To nepalske guider er også blant de omkomne etter at skredet traff leiren på 4900 meters høyde. – Tre var amerikanske statsborgere, en var kanadisk og en italiensk, sier politiets Gyan Kumar Mahato til NBC News. Fire personer er fortsatt savnet, mens fire andre ble skadet i ulykken. Gruppen bestod av fem klatrere og ti nepalske guider som skulle bestige det 5600 meter høye fjellet. Mount Yalung Ri regnes som et nybegynnerfjell for de som ikke har erfaring med høyfjellsklatring. Dårlig vær har hindret redningsarbeidet. Et redningshelikopter måtte snu på grunn av snøstorm, og redningsmannskapene må nå ta seg frem til fots. – På grunn av dårlig vær kunne ikke helikoptrene fly, og en landbasert redningsaksjon var umulig, sier Mahato. Redningsaksjonen fortsetter tirsdag morgen, men håpet om å finne noen av de savnede i live, svinner time for time. Åtte av verdens 14 høyeste fjell, inkludert Mount Everest, ligger i Nepal. Våren er den mest populære klatresesongen, når været er gunstig på disse høye fjelltoppene. Informasjon om AI i VG-artikler",https://www.vg.no/nyheter/i/rPvLQe/syv-klatrere-doede-i-snoeskred-i-nepal,vg,norway,cultural,arts,,arts,0,1
2021-10-15,Disse møter Norges fotballkvinner i VM-kvalifiseringen,"Norge skal ut mot Tyskland, Østerrike og Slovenia på veien mot et mulig VM-sluttspill i Brasil i 2027. Det er klart da trekningen av VM-kvalifiseringsgruppene ble avholdt i Det europeiske fotballforbundets hovedkvarter i sveitsiske Nyon tirsdag. Den europeiske kvalifiseringen gjennomføres etter samme format som nasjonsligaen. Det betyr at samtlige nasjoner i forkant av trekningen var delt inn i tre divisjoner. Norge var blant de 16 nasjonene i øverste divisjon, som igjen var seedet i fire ulike nivåer. Her var Norge på nivå to sammen med England, Nederland og Italia. Frankrike, Tyskland, Spania og Sverige var toppseedet. Med utgangspunkt i seedingen ble de 16 nasjonene i øverste divisjon trukket i grupper på fire i Nyon. Norge endte i gruppe A4. Kun de fire gruppevinnerne er sikret direktebillett til VM. A1: Sverige, Italia, Danmark, Serbia A2:Frankrike, Nederland, Polen, Irland A3:Spania, England, Island, Ukraina A4:Tyskland, Norge, Østerrike, Slovenia Dersom Ada Stolsmo Hegeberg og lagvenninnene ikke skulle bli gruppevinner, kommer det en ny mulighet til å sikre seg Brasil-billett gjennom omspill. Samtlige lag som ender som nummer to, tre eller fire i sin gruppe i øverste divisjon, får den nevnte omspillsmuligheten. I alt 32 nasjoner skal delta her, 12 av dem fra B-nivået og åtte fra C-nivået. Åtte lag går til slutt seirende ut av omspillsrunden. De sju best rangerte av disse får VM-billett. Lag nummer åtte må ut i en ekstra kvalifiseringsrunde mot lag fra andre kontinenter. A: Wales, Tjekkia, Albania, Montenegro B: Sveits, Nord-Irland, Tyrkia, Malta C: Portugal, Finland, Slovakia, Latvia D: Belgia, Skottland, Israel, Luxembourg VM-sluttspillet i Brasil spilles i perioden 24. juni til 25. juli 2027. Norge har kvalifisert seg til alle de ni tidligere VM-sluttspillene for kvinner. De norske fotballkvinnene ble utslått i åttedelsfinalen under det forrige VM-sluttspillet i New Zealand og Australia. Fire år før det ble det exit i kvartfinalen. Sist et norsk lag kvalifi",https://www.vg.no/sport/i/OoRQvV/norges-fotballkvinner-moeter-tyskland-oesterrike-og-slovenia-i-vm-kvalifiseringen,vg,norway,political,elections,"elections,foreign_policy",arts,2,1
2021-10-03,Slår fremdeles gnister,"Kulturkræsjkomedien «Nobody Wants This» sjarmerte seg inn i Netflix-seernes hjerter i første sesong. Serieskaper Erin Foster ladet suksessformelen med treffsikker skyts: Den traff nostalgipunktet med kombinasjonen av «Veronica Mars»-stjernen Kristen Bell og «The O.C.»-fenomenet Adam Brody. SJELEVENNER: Det er fortsatt veldig trivelig å henge med Noah og Joanne. SJELEVENNER: Det er fortsatt veldig trivelig å henge med Noah og Joanne. Den ga oss også et av de beste TV-kyssene gjennom tidene. Serien var dessuten stappet med kjappe replikker og hadde en ubesværet letthet over seg. Og ikke minst tok den opp et tema aktuelt for mange: Hva skjer når to mennesker fra ulike kulturer, religioner eller bakgrunner faller for hverandre? I sesong 2 plukker Foster og hennes manusforfattere opp ballen etter at sexpodkasteren Joanne og rabbineren Noah har valgt hverandre til tross for sine forskjeller. Eller kanskje nettopp på grunn av dem. Vi er i overgangen til den mindre glamorøse fasen av forholdet, der man skal møte hverandres venner og irritere seg over hverandres uvaner. Kjemien mellom Bell og Brody slår fremdeles gnister, men forholdet er flere hakk mindre brennbart i andre sesong. FORHOLD: Flere nyanser av Noah og Joanne. Til lettsvelgelige hits fra Selena Gomez, Chappell Roan, Taylor Swift, Ariana Grande, Sabrina Carpenter og Charli XCX, leveres mer av den lettsvelgelige sarkasmesparringen mellom partene. «Nobody Wants This» minner meg om «Platonic» i måten den får lynrapp kjekling til å høres koselig og normalt ut. Flere nye krefter er med i denne runden: «Girls»-produsentene Jenni Konner og Bruce Eric Kaplan er med som «showrunnere». Også i gjestebiroller er det flere nye fjes. Alex Karpovsky fra «Girls» introduseres som Noahs rabbiner-konkurrent Big Noah. MOTERIKTIG: Leighton Meester spiller smoothie-influenseren Abby - i Chanel. MOTERIKTIG: Leighton Meester spiller smoothie-influenseren Abby - i Chanel. Seth Rogen dukker opp som liberal rabbiner. Og ikke minst svipper ",https://www.nrk.no/filmpolitiet/anmeldelse_-_nobody-wants-this_-sesong-2-pa-netflix-1.17629329,nrk,norway,cultural,cultural_identity,elections,"cultural_identity,religion,lifestyle,arts",2,4
2021-09-19,For første gang i verden: Fiksa den dødelige mutasjonen til KJ,"Oppsummeringen er laget av en KI-tjeneste fra OpenAI. Innholdet er kvalitetssikret av NRKs journalister før publisering. 9,5 måneder gamle KJ Muldoon er nå historisk. Han er den første babyen som noen gang har fått persontilpasset genterapi. Kun dager etter fødselen ble han diagnostisert med en svært sjelden sykdom kalt CPS-mangel. Sykdommen kan være dødelig. Men takket være den foreløpige vellykkede behandlingen, lever den lille babyen i dag et godt liv. Hvordan framtiden vil se ut, kan ingen si sikkert. Men legene og forskerne bak er forsiktig optimistiske. – Der er for tidlig å si noe definitivt om hvor godt dette har fungert. Men hintene vi får forteller at dette har vært bra for gutten. Det sier lege Rebecca Ahrens-Nicklas. Hun jobber ved barnesykehuset i Philadelphia, og har hatt en ledende rolle i gjennombruddet, som er beskrevet i denne studien. Rett etter at KJ ble født ble han satt på venteliste for en levertransplantasjon. Dette var i grunnen guttens eneste håp. Men samtidig jobbet Rebecca Ahrens-Nicklas og kolleger på spreng for å se om genterapi kunne være en mulighet. De hadde nemlig forsket på KJs sykdom i flere år før han ble født. Etter måneder med vellykkede resultater i laboratoriet, utviklet de en spesialisert terapi for KJs genetiske lidelse. De fikk også godkjenning fra de amerikanske helsemyndighetene, FDA. – Min største frykt i alt dette var å gi en familie falskt håp, sier Ahrens-Nicklas i en pressemelding. Kiran Musunuru, KJ og Rebecca Ahrens-Nicklas på sykehuset i Philadelphia. KJ er barn nummer fire i Muldoon-familien. Mor Nicole forteller at de valgte å stole på legene. – Da de kom til oss med denne ideen, satte vi vår lit til dem i håp om at de ikke bare kunne hjelpe KJ, men også andre familier i vår situasjon. Siden april har den lille gutten mottatt tre doser av behandling uten alvorlige bivirkninger. Ifølge legene viser han gode tegn til bedring. KJ må følges opp medisinsk resten av livet. Genterapien alene vil ikke være nok for å hi",https://www.nrk.no/trondelag/crispr-for-forste-gang-brukt-til-a-endre-sykt-barns-dna-1.17423275,nrk,norway,political,elections,elections,,2,0
2021-09-03,"Nå kommer iOS 26.1, og byr på en stor endring for nordmenn","På Tek finner du saker med annonselenker, hvor du enten kan kjøpe produktene vi har omtalt eller sammenligne priser. Det mener vi er relevant informasjon for våre lesere. Hvilke produkter Tek skal skrive om, og hva vi skal skrive om dem, velger journalistene og ingen andre. Men det er også viktig at du vet at hvis du klikker på en slik annonselenke til prissammenligning hos Prisjakt, eller kjøper et produkt etter å ha klikket deg inn til en butikk fra en av våre artikler, tjener Tek penger. Disse annonselenkene er alltid merket med «annonselenke». Det er viktig å understreke at når vi omtaler produkter på Tek, så er det fordi vi mener det er journalistisk interessant. Ingen kan kjøpe seg omtale i våre saker. I tester eller produktguider er hovedregelen i VG at vi kjøper eller låner produktet. Dersom det ikke er praktisk mulig, baserer vi omtalen på produktprøver vi har fått tilsendt. I så fall opplyser vi om hvilket produkt og hvorfor. Apples nyeste programvareoppdatering til iPhone – iOS 26.1 – er tilsynelatende klar for å rulles ut allerede fra mandag kveld. Det melder blant annet Bloomberg-journalist Mark Gurman, kjent for sine treffsikre kilder rundt Apple. Får han rett betyr det at du som norsk forbruker etter alle solemerker kan ta i bruk AI-funksjonene «Apple Intelligence» på norsk – som du frem til nå kun har vært tilgjengelig på engelsk. Sammen med norsk kommer også språkene dansk, nederlandsk, portugisisk, svensk, tyrkisk og kinesisk å være blant AI-språkene som introduseres. Merk at Apple Intelligence krever iPhone 15 Pro eller nyere. Les mer om det her: Den nye oppdateringen kommer med en innstilling som lar brukere redusere den omstridte Liquid Glass-effekten. Liquid Glass ble introdusert på Apples utviklerkonferanse WWDC 2025 som selskapets neste store visuelle oppgradering. Men det tok ikke lang tid før brukerne begynte å klage over den nye designen. Mange har kritisert at den gjennomsiktige effekten gjør tekst vanskeligere å lese og forårsaker forsin",https://www.tek.no/nyheter/nyhet/i/eM2lXl/ios-26-1-kan-komme-allerede-mandag-kveld,vg,norway,cultural,arts,,arts,0,1
2021-09-03,Her blir David Beckham slått til ridder,"Den tidligere fotballstjernen (50) ankom Windsor slott sammen med kona Victoria Beckham (51). David Beckham fikk tirsdag endelig ridderslaget for sin innsats innen sport og veldedighet, skriver britiske medier som BBC og Daily Mail. Nyheten om at Beckham skulle slås til ridder, ble kjent i sommer. – Det kommer til å ta litt tid før nyheten synker inn, men jeg er utrolig stolt, og det er et så følelsesladd øyeblikk å dele med familien min, sier Beckham. Nå, snart fem måneder senere, har det muligens sunket inn. Begrepet ridderslag stammer fra middelalderen, da det å bli utnevnt til ridder medførte et fysisk slag. Den tidligere England-kapteinen mottok formelt utmerkelsen fra kong Charles (76), som på symbolsk vis berørte Beckhams venstre skulder med et sverd. Beckham har ventet lenge på denne æren. Etter 25 trofeer, 115 landskamper for England og fem internasjonale turneringer, blir han belønnet for sin karriere og veldedige arbeid. Fotballegenden ankom slottet sammen med kona Victoria og foreldrene sine, skriver Daily Mail. Ridderslaget kommer etter år med skuffelser for Beckham. Han skal lenge ha håpet på denne utmerkelsen, som anerkjenner både hans sportslige prestasjoner og hans bidrag til veldedige formål. Som ridder vil Beckham nå kunne kalle seg Sir David. Utmerkelsen gis til personer som har gjort betydelige bidrag til samfunnet innen ulike områder. Beckhams påvirkning strekker seg langt utover fotballbanen. Han var med på å sikre OL til London i 2012 og har jobbet med Unicef siden 2005. I 2015 fikk han opprettet et fond i sitt navn for å markere tiårig samarbeid med organisasjonen. I 2024 ble Beckham ambassadør for King's Foundation, hvor han støtter kong Charles' utdanningsprogram. I dag eier han deler av League Two-klubben Salford City sammen med Gary Neville, og er medeier av MLS-laget Inter Miami. Fotballikonet var nær ved å få ridderslaget allerede i 2014, men hederen skal ha blitt stoppet etter at skattemyndighetene flagget hans involvering i et angive",https://www.vg.no/rampelys/i/Rz39pr/david-beckham-slaatt-til-ridder,vg,norway,cultural,arts,education_policy,"arts,sports",1,2
2021-08-31,Norsk Industri: – Trenger ikke kryptosentre,"Industrien roper varsku om kraftsituasjonen, og ber om tydelig prioritering av hvem som skal få strøm. Oppsummeringen er laget av AI-verktøyet ChatGPT og kvalitetssikret av E24s journalister Datasenterbransjen vokser i rakettfart, og ingen vet nøyaktig hvor mange datasentre som finnes. En rekke av disse brukes til å utvinne kryptovaluta. Disse ønsker regjeringen å midlertidig forby. SV mener regjeringens tiltak ikke er godt nok og vil utfordre EØS-avtalenEØS-avtalenEn avtale mellom EU-landene og tre av EFTA-landene (Norge, Island og Liechtenstein) som gir disse landene tilgang til EUs indre marked for å få et bredt forbud. Heller ikke Norsk IndustriNorsk IndustriEr den største landsforeningen i Næringslivets Hovedorganisasjon (NHO)-sjef Harald Solberg er nådig: – Vi trenger ikke kryptosentre. De gir ingen vesentlig verdiskapning for Norge. Vi er utålmodige etter å få satt kryptostansen ut i livet. Det haster. Solberg sier samfunnet har behov for datasentre, men at det er viktig å prioritere hvem som skal få strøm. – Det vi ser nå, er at det kommer mye etterspørsel om kraft fra datasentre, samtidig som vi ikke bygger ut ny kraft. Det blir en ulempe for industrien og viktig å rope et varsku for, sier Solberg. De siste årene har det blitt trangt om plassen for selskaper som ønsker strøm i Norge. Det har oppstått lange køer. Årsaken er at strømnettet ikke strekker til, samtidig som det bygges ut lite ny kraft. RiksrevisjonenRiksrevisjonenEn statlig institusjon som kontrollerer hvordan statens midler brukes har konkludert med at strømnettet er til hinder for omstilling og næringsutvikling. Datasentre tar en stadig større del av strømkøenstrømkøenDersom det ikke er kapasitet i eksisterende eller planlagt nett, må kundene som har bestilt kapasitet og er tilstrekkelig modne for reservasjon stå i kø for kapasitet som blir tilgjengelig fram i tid, og står nå for over halvparten. Norsk Industri-sjefen reagerer på måten utenlandske aktører markedsfører Norge som et mekka for kr",https://e24.no/energi-og-klima/i/4B64ko/norsk-industri-trenger-ikke-kryptosentre,vg,norway,political,elections,"elections,foreign_policy",arts,2,1
2021-08-30,Stor-Oslo,"Tre personer er pågrepet og siktet for grov kroppskrenkelse etter en voldshendelse på Rælingen Videregående skole. To av de siktede er 19 år gamle og den tredje er 16 år. Onsdag ettermiddag blir de to eldste siktede fremstilt for varetektsfengsling i Romerike og Glåmdal tingrett. – De av de siktede blir fremstilt for fengsling, mens den tredje er løslatt, sier politiadvokat Behreng Mirazei i Øst politidistrikt til Romerikes Blad. Under fengslingsmøtet vil påtalemyndigheten begjære at de siktede skal varetektsfengsles i to uker med brev- og besøksforbud.",https://www.nrk.no/stor-oslo/,NRK,norway,unclassified,,,,0,0
2021-08-27,Felles front mot Oljefond-innstramming: –⁠ Det er parodisk,"Regjeringens budsjettvenner kaller Aps oljefond-grep for et svik. De mener at regjeringen nå får et enda større ansvar for å selv kaste ut selskaper investert i Israels krigsøkonomi. – Ap tar en skarp høyresving rett før budsjettforhandlinger med oss. Det er et svik, sier Kirsti Bergstø til VG. Sammen med Rødt-leder Marie Sneve Martinussen og MDG-leder Arild Hermstad, advarer hun mot finansminister Jens Stoltenbergs (Ap) nye regelverk for Oljefondet. I dag er det EtikkrådetEtikkrådetEtikkrådet er en gruppe som gir råd om etiske retningslinjer for investeringene til Oljefondet, og anbefaler hvilke selskaper fondet bør unngå å investere i. som setter selskaper under observasjon og anbefaler at Oljefondet selger seg ut av enkeltselskaper. Formelt er det Norges Bank Norges Bank Norges Bank er sentralbanken i Norge, som blant annet har ansvar for å forvalte Oljefondet.som deretter kaster ut selskaper. Den muligheten vil Arbeiderpartiet fjerne mens det jobbes med å lage et nytt regelverk. Det kan ta lang tid. Dette får de i dag flertall for i Stortinget, sammen med Høyre, Frp, Senterpartiet og KrF. Stoltenberg sa tirsdag morgen i et intervju med VG at dagens regelverk kan føre til at Oljefondet må selge seg ut av store teknologigiganter i USA. Det reagerer Rødt-lederen på. – Stoltenberg vet veldig godt hva han gjør. Han er en smart mann. Han snakker bare om de aller største selskapene i verden for å slippe å snakke om de ganske små selskapene som har nesten hele sin virksomhet knyttet til Israels krigsøkonomi og okkupasjonen på Vestbredden, sier Martinussen. – Bør de trekke seg ut av Amazon, for eksempel? – Det er ikke opp til oss å vurdere, sier Bergstø. – Det er det som er poenget. Nå tar regjeringen det ansvaret på sine skuldre. Logikken til Stoltenberg hvis du drar den helt ut er: hvis selskapet er stort nok, så kan de holde på med samme f ... de vil og Norge står nærmest moralsk forpliktet til å stille vår kapital til rådighet for de selskapene, sier Martinussen. – T",https://www.vg.no/nyheter/i/Pp6R97/reagerer-paa-stoltenbergs-oljefond-grep-svikt,vg,norway,political,governance,"elections,governance,parties,economy",arts,5,1
2021-08-24,Kirketrøbbel for Lothepus: –⁠ Forstår det ikke,"Tusenvis har besøkt campingplassen til Leif Einar «Lothepus» Lothe (56) i Odda – der han har satt opp en stavkirke. Men ikke alle finner frem. Stavkirken sto ferdig i vår, og skal ifølge Hardanger Folkeblad ha kostet 200 millioner kroner. Avisen skriver at mange besøkende i sommer slet med å finne frem til plassen og kirken. Derfor har Lothepus søkt om å få sette opp et skilt, som skal vise folk vei inn fra riksvei 13 til stavkirken. Men – det er ingen smal sak, viser det seg. VegvesenetVegvesenettatens vegvesen, ofte kalt Vegvesenet, er en norsk statlig etat som har ansvar for planlegging, bygging og vedlikehold av riks- og fylkesveier i Norge. mener nemlig at plassen ikke kvalifiserer som en offisiell severdighet. – Jeg forstår ikke hvorfor det er så vanskelig, sier Lothepus på telefon til VG. – Det er jo nok trafikkaos. Budbiler kjører ned til sentrum i stedet for rett hit, sier han. – Men har dere gitt opp kampen om å få et eget skilt? – Nei, jeg skrur opp skilt rett som det er, men Vegvesenet tar dem ned igjen. Lothepus, også kjent fra «Fjorden Cowboys» og «Farmen kjendis», sier at de vil jobbe for å overtale Vegvesenet. – Sånn det er nå, så skaper vi bare et kjempetrafikkproblem. VG skrev i første versjon av denne saken at Vegvesenet hadde avslått søknaden, men de presiserer at det ikke stemmer. – Vi har bedt om en ny revidert søknad med mer info, opplyser pressekontakten ved Statens Vegvesen til VG – på vegne av seksjonssjef Torun Torheim. Prosjektansvarlig for stavkirken, Øyvind Andersson, sier til Hardanger Folkeblad at han mener stedet må kunne betegnes som en kulturell og offentlig severdighet. Han viser til at stavkirken er åpen for alle besøkende og har 20–30 parkeringsplasser og godkjent avkjørsel. Vegvesenet svarer blant annet i sin søknad at området ikke er en severdighet, men et kommersielt anlegg, og vil heller at kommunen setter opp en infotavle i sentrum. Det opprinnelige ønsket fra Lothepus-leieren skal ha vært et skilt med Lothepus-logo, men de",https://www.vg.no/rampelys/i/OoLRPl/kirketroebbel-for-lothepus-forstaar-det-ikke,vg,norway,cultural,cultural_identity,elections,"cultural_identity,religion",2,2
2021-08-24,– Spanske rytmer for alle fugler som flyr sørover,"Fredrikstad-artisten Måd hadde min favoritt-«Urørt»-låt i 2024. «Ocean» er den dag i dag en av de mest behagelige låtene jeg kan sette på. Men etter «Ocean» har det vært stille fra Måd, med unntak av en singel juni 2024. Jeg fryktet litt at vi aldri skulle få høre den dype fine stemmen igjen, men i dag kom endelig låta «The same song». Og dette var ikke den musikalske retningen jeg trodde Måd skulle ta videre. For her er rolig gitarpop byttet ut med spanske klapperytmer. De første 30 sekundene minner om en Highasakite-ballade, men derfra og ut er det bare å slå håret ut og danse. Dette er låta for alle fugler som flyr sørover når kulda setter inn. Orions Belte sin nye «Gnist» er en norsk versjon av låta «Spark», som man kan finne på albumet bandet slapp i september, med navnet «Pur Jus». «Spark» hopper frem og tilbake mellom en groovy bassinstrumental uten tekst, og rolig indie med myk stemmebruk. Ettersom Orions Belte bare synger på refrenget, er det lett å savne en vokalist som kan matche den groovy energien til resten av sangen. Det har vi nå fått med den dagsferske låta «Gnist»! Og her har de gjort mer enn å bare oversette refrenget til norsk. De har nemlig fått Lars Vaular til å ta seg av versene, og det gjør han virkelig. Han eier den groovy instrumentalen, og leverer to karismatiske vers, med en flow som ikke blir kjedelig å høre på. Den herlige kontrasten mellom rapversene, som går over til rolig indie, minner meg om Gorillaz. Det er et stort kompliment. Rap/R&B fra Elverum? Jeg sier ja takk! Samuel Lola har brukt det siste året på å lete etter sin musikalske retning. Det fortalte han på Instagram i juni, og lovet at det var mye spennende i vente. Det var på ingen måte tomme løfter. De to låtene fra august, «Lenker» og «Ta med deg selv», gikk rett inn hos meg, og på spillelistene til P3 og mP3. Fra første lytt føles musikken leken og unektelig fengende, og den nye låta «Luka Doncic» innfrir forventningene mine. For alle andre som ikke henger med på basketbal",https://www.nrk.no/p3/best-akkurat-naa/_-spanske-rytmer-for-alle-fugler-som-flyr-sorover-1.17631075,nrk,norway,cultural,arts,elections,arts,1,1
2021-08-01,Malerfirma konkurs – over 40 ansatte rammes,"Nå kan hele virksomheten bli avviklet. Oppsummeringen er laget av AI-verktøyet ChatGPT og kvalitetssikret av E24s journalister Meik AS, et selskap som har levert maler- og flisarbeid i Rogaland i en årrekke, er konkurs. Ifølge bostyreren advokat Kjersti Lunde i Haver var det styret som begjærte oppbud etter at eieren Meik Gruppen sa nei til å skyte inn ny kapital. – I en ekstraordinær generalforsamling 29. oktober besluttet eieren å ikke tilføre midler. Styret mente dermed at forutsetningen for fortsatt drift ikke var til stede, sier Lunde. Stavanger Aftenblad omtalte konkursen i Sandnes-selskapet først. Selskapet er det andre malerfirmaet som på kort tid melder oppbud i Stavanger-regionen. Forrige uke omtalte E24 konkursen i Malermester Peder E Vik, der 39 personer ble sagt opp. Boet opplyser at Meik hadde en samlet gjeld på rundt 15,7 millioner kroner, mens bokførte eiendeler er anslått til 11,3 millioner kroner. – Det er pant i varelager og driftsløsøre. Derfor er det neppe sannsynlig at det blir dekning til alminnelige kreditorer, men det er for tidlig å si sikkert, sier Lunde. Advokat i Haver Advokatfirma Hun forteller at 42–45 ansatte rammes av konkursen. Selskapet har tidligere vært registrert med 53 ansatte, ifølge Proff. – Lønn skal være kjørt frem til 25. oktober. Vi må nå avklare om alt er utbetalt og beregne krav på lønn i oppsigelsestid og feriepenger, sier bostyreren. Regnskapet for 2024 viste en omsetning på 61,6 millioner kroner, med et resultat før skatt på minus 4,4 millioner kroner. Selskapet hadde 36,9 millioner i lønnskostnader, og negativ egenkapital ved utgangen av året. – Når vi ser leverandørgjeld som er over 90 dager gammel, tyder det på at utfordringene har pågått en stund, sier Lunde. Ifølge bostyrer er det ingenting som tyder på at deler av virksomheten blir videreført i nytt selskap. – Slik situasjonen fremstår nå, blir hele virksomheten avviklet, sier hun. Styreleder og markedssjef Kenneth Andersen skrev i en SMS til E24 mandag at sels",https://e24.no/naeringsliv/i/JbPWym/malerfirma-konkurs-over-40-ansatte-rammes,vg,norway,political,elections,elections,,1,0
2021-07-27,Vidar Lønn-Arnesen bisatt,"Familie og venner tok avskjed med Vidar Lønn-Arnesen i Haslum krematorium i Bærum mandag ettermiddag. Vidar Lønn-Arnesen døde etter kort tids sykeleie 17. oktober. Han ble 85 år gammel. Den hvite kisten var omgitt av kranser og et stort portrett av avdøde. Seremonien startet kl 14. 30. Hanne Krogh sto på programmet med sangen «Høstvise», og Stein Ingebrigtsen med «Les Bicylettes de Belsize». Orkesterleder Philip Kruse holdt minneordet, skriver NTB. Lønn-Arnesen var en av Norges mest markante programledere og medieprofiler — særlig innen radio og popmusikk. På begravelsesbyråets hjemmesider har det strømmet på med minneord. Venner i bransjen uttrykte sin sorg i VG da nyheten om bortgangen ble kjent. Flere fant også veien til bisettelsen: Hanne Krogh og Kari Gjærun er blant gjestene i bisettelsen. Foto: Lise Åserud / NTB NRK-veteranen kom fra Lardal i Vestfold, og vokste opp i Horten. Han ble landskjent som programleder i statskanalen, hvor han jobbet i nesten et halvt århundre. Han regnes som en spydspiss for NRKs satsing på populærkultur og popmusikk, og styrket kanalens posisjon hos yngre målgrupper. Lønn-Arnesen etterlater seg kona Tove (83), samt barn og barnebarn. Ved siden av radio og TV-arbeidet ga Lønn-Arnesen ut en rekke plater. Han fikk flere utmerkelser, blant annet Kongens fortjenstmedalje i gull. Lønn-Arnesen pensjonerte seg fra NRK i 2010. I 2017 gjorde han comeback på Radio Vinyl, der han tok opp tråden med et modernisert «Ti i skuddet». Finn ut hva som går på TV i kveld Da VG møtte Lønn-Arnesen og kona hjemme på Jar i Bærum i 2020, snakket de to varmt om hverandre og delte erfaringer med alvorlig sykdom. – Hver eneste dag sier vi til hverandre: «Jeg elsker deg». Og hver eneste kveld når vi har lagt oss, holder vi hverandre i hendene til vi sovner, betrodde ekteparet. Hvordan husker du Vidar Lønn-Arnesen? Del gjerne i kommentarfeltet under artikkelen. Informasjon om AI i VG-artikler",https://www.vg.no/rampelys/i/rPvp4K/vidar-loenn-arnesen-bisettes-naa,vg,norway,cultural,cultural_identity,,"cultural_identity,arts",0,2
