date,headline,content,url,source,country,worldview_score
2023-08-20,Starbucks sælger kontrollen med sin forretning i Kina,"Hård konkurrence får den amerikanske kaffekæde til at hente hongkonginvestor ind som storejer. Nu skal kæden udvide med 20.000 cafeer. Den amerikanske kaffekæde Starbucks har fået så meget modvind i Kina, at den nu sælger kontrollen over sine omkring 8.000 cafeer på det næststørste marked uden for USA. Investeringsfirmaet Boyu Capital fra Hongkong køber 60 procent af Starbucks kinesiske forretning som led i en handel til fire milliarder dollar (lige under 26 milliarder kroner).",https://www.berlingske.dk/virksomheder/starbucks-saelger-kontrollen-med-sin-forretning-i-kina,Berlingske,denmark,6
2023-08-19,Clara Tauson melder fra til Billie Jean King Cup,"Clara Tauson er i gang med genoptræning, men er ikke klar nok til at repræsentere Danmark senere i november. Clara Tauson er alligevel ikke med, når Danmark senere i november møder Mexico og Canada i Billie Jean Ling Cup. Det skriver Dansk Tennis Forbund (DTF) onsdag på sin hjemmeside. Tauson har ikke spillet siden midten af oktober og er ifølge DTF godt i gang med genoptræning efter ""fysiske problemer"", men altså ikke fit nok til at spille kampe. Dermed er den 22-årige dansker sæson forbi. Der er således ikke flere turneringer på WTA Touren på denne side af nytår. I starten af januar åbner den nye sæson med turneringer i Australien og New Zealand. - Det er naturligvis rigtig ærgerligt, at vi må undvære Clara. Hun er en spiller i absolut verdensklasse, og hendes erfaring betyder meget - både på og uden for banen. - Men vi har stadig et stærkt hold, og jeg ved, at spillerne er topmotiverede for at levere en stærk dansk indsats, siger Jens Anker Andersen, der er kaptajn for landsholdet. Holdet består efter Tausons afbud af KB-trioen Johanne Svendsen, Rebecca Munk Mortensen og Laura Brunkel og Emma Kamper fra Gentofte, der alle er langt fra Tauson på verdensranglisten. Tauson er nummer 12 på singleranglisten, mens Svendsen og Mortensen er nummer henholdsvis nummer 555 og 638, og Brunkel og Kamper begge er uden for top-1000. Gruppekampene mod Mexico og Canada afvikles 14. og 15. november, og den samlede vinder i gruppen ryger videre til Billie Jean King Cup Qualifiers næste år. Nummer to og tre rykker et trin ned i systemet. /ritzau/",https://www.berlingske.dk/sport/clara-tauson-melder-fra-til-billie-jean-king-cup,Berlingske,denmark,6
2023-08-09,Fra superkonservativ til indædt Trump-kritiker: Dick Cheneys liv i billeder,"Den tidligere amerikanske vicepræsident er død, 84 år. Det er ikke uden grund, at Dick Cheney bliver kaldt en af de mest indflydelsesrige amerikanske vicepræsidenter nogensinde. Som republikansk forsvarsminister i 1990'erne var han en af hjernerne bag Golfkrigen, mens han som vicepræsident i vidt omfang ledte USA's svar på terrorangrebet 11. september 2001, som førte til krigene i Afghanistan og Irak. Da han efter otte år som USA's næstkommanderende forlod Washington i 2009, fortsatte han med at være en del af den politiske debat. Nu er han død, 84 år.",https://www.dr.dk/nyheder/udland/fra-superkonservativ-til-indaedt-trump-kritiker-dick-cheneys-liv-i-billeder,DR,denmark,6
2023-08-08,Filippinerne ramt – nu kan tropisk storm nå Vietnam som tyfon,"Først ramte en supertyfon Filippinerne, så en storm i dag – og nu kan stormen vokse til tyfon på sin vej mod Vietnam. Endnu en tropisk storm fejede hen over de filippinske øer i dag og har kostet mindst fire menneskeliv samt evakuering af over 433.000 indbyggere. Den tropiske storm, Bualoi, som er blevet svækket, siden den ramte Filippinerne i nat, er den seneste i rækken lige efter supertyfonen Ragasa, som også ramte landet i den nordlige del forleden. Men nu er denne tropiske storm gået i land med en vindstyrke omkring stærk storm, hvilket har afskåret flere områder fra elektricitet, medført oversvømmelser og jordskred. Der er meldinger om, at stormen før, supertyfonen Ragasa, kostede 25 menneskeliv på tværs af Filippinerne og Taiwan som følge af oversvømmelser og kraftig regn. Den fortsatte indover Kina og blev svækket til et normalt lavtryk henover Vietnam. Vind, regn og generelt bare vildt vejr på øen Mindoro i Filippinerne: De fire dødsfald i forbindelse med den tropiske storm fandt sted i den centrale øprovins Masbate. Tre personer blev ramt af henholdsvis et træ, en kollapset mur og nedfaldne byggematerialer, skriver mediet AP. Den fjerde blev ramt af et lynnedslag torsdag aften, oplyser myndighederne til AP. Bualoi, som i Filippinerne hedder Opong, er den 15. tropiske storm, der rammer Filippinerne i år. Det har endnu engang på kort tid krævet meget af de lokale beredskaber at redde folk ud af deres hjem. Her er det fra den sydlige del af øen Leyte i Filippinerne: Bualoi strækker sig 450 kilometer fra midten og ud til sine yderste fronter med regn. Den forventes at dreje mod nordvest i dag fredag og henover flere tætbefolkede områder i Filippinerne syd for hovedstaden, Manila. Samtidig regner den filippinske vejrtjeneste med, at den vil samle flere kræfter, når den kommer ud over Det Sydkinesiske Hav og igen blive til en tropisk tyfon på vej mod Vietnam. Om cirka 48 timer forventer både den vietnamesiske og den filippinske vejrtjeneste, at Bualoi vil ligge ",https://www.dr.dk/nyheder/vejret/filippinerne-ramt-nu-kan-tropisk-storm-naa-vietnam-som-tyfon,DR,denmark,6
2023-08-07,I lang tid har sorgen været for stor – men nu har Rasmus Madsen fået nok: »Det er simpelthen for meget tilsværtning af min fars fine eftermæle«,"Et år efter sangeren og kunstneren Johnny Madsens død har hans søn, Rasmus Madsen, nu fundet kræfterne til at tage kampen om sin fars eftermæle. Både ved at synge sin fars sange og ved på en ny måde at forsøge at sætte en stopper for sin fars tidligere tourmanager. Én del af arven fra sin far havde Rasmus Madsen helst været foruden. Det gælder ikke musikken, malerierne eller minderne. Ikke den store kærlighed mellem en far og hans eneste barn. Men tumulten efter Johnny Madsens død ville Rasmus Madsen meget gerne have været fri for.",https://www.berlingske.dk/litteratur/i-lang-tid-har-sorgen-vaeret-for-stor--men-nu-har-rasmus-madsen-faaet-nok-det-er-simpelthen-for-meget-tilsvaertning-af-min-fars-fine-eftermaele,Berlingske,denmark,6
2023-07-28,Første pletskud fra Ehlers bringer Carolina på sejrskurs,"Efter 11 kampe uden mål kom Nikolaj Ehlers på måltavlen for Carolina Hurricanes i sejr over New York Rangers. Ishockeyspilleren Nikolaj Ehlers fik natten til onsdag omsider scoret sit første mål for Carolina Hurricanes i NHL. Efter 11 målløse kampe kom den forløsende og længe ventede scoring for den 29-årige dansker, da Carolina Hurricanes på udebane besejrede New York Rangers med 3-0. Efter godt 13 minutter af første periode bragede Nikolaj Ehlers fra distancen pucken mellem venner og fjender, inden den landede i nettet bag Igor Shesterkin i værternes mål. Straks efter 1-0-målet blev Ehlers omringet af holdkammerater, der fejrede danskerens første scoring. Forud for sæsonen skiftede danskeren fra Winnipeg Jets, hvor det blev til en hel del scoringer over en periode på ti år. I alt 225 scoringer bidrog Ehlers med i tiden hos Winnipeg Jets. I slutningen af anden periode øgede Sean Walker til 2-0 for Carolina Hurricanes, der endeligt cementerede sejren i tredje periode. Her scorede Seth Jarvis i tomt mål til 3-0 med kort tid tilbage, efter at New York Rangers havde pillet målmanden ud i et forsøg på at fremtvinge en reducering. Carolina Hurricanes havde ikke holdets danske målmand, Frederik Andersen, på isen i New York. /ritzau/",https://www.berlingske.dk/sport/foerste-pletskud-fra-ehlers-bringer-carolina-paa-sejrskurs,Berlingske,denmark,6
2023-07-23,Er du rigtig klog: Hvad ved du om Holland?,"Berlingskes journalister udfordrer dagligt med 10 nye spørgsmål inden for spændende emner. Er du klog, ligefrem et geni – eller bare ikke helt tosset? Gæt med i Berlingskes klassiske quiz og se, hvor skarp du er. Test din viden om Europas fascinerende hovedstæder! Fra ikoniske vartegn til skjulte perler – hvor mange kan du mon gætte rigtigt? Spørgsmålene er af svingende sværhedsgrad, så tænk dig grundigt om, før du svarer. Der gives kun ét point for hvert korrekt svar – uanset sværhedsgrad. De rigtige svar får du undervejs. Prøv quizzen og vær med i lodtrækningen om et gavekort på 2.000 kr. til interiørbutikken Umage. Er du klar? Så er du nemt videre og kan deltage - det kræver ikke abonnement. Modtag dagens quiz direkte i din indbakke Er du klog, ligefrem et geni – eller bare ikke helt tosset? Gæt med i Berlingskes klassiske quiz og se, hvor skarp du er. Der er spændende præmier på højkant.",https://www.berlingske.dk/internationalt/er-du-rigtig-klog-hvad-ved-du-om-holland,Berlingske,denmark,6
2023-07-21,Datapolitik,"Dette website udbydes af: Dagbladet Information Store Kongensgade 40C 1264 København K Telefon: 3369 6000 CVR: 63058416 e-mail: datapolitik@information.dk Når du registrerer dig på information.dk, tegner et abonnement på avisen, tilmelder dig et nyhedsbrev eller søger en stilling på Information, accepterer du samtidig nedenstående datapolitik. Information indsamler og behandler de oplysninger om dig, som du selv afgiver i forbindelse med brugerregistrering eller abonnementstegning, tilmelding til nyhedsbrev og kurser, køb af bøger og andet i webbutikken. Det drejer sig om navn, adresse, postnummer, e-mail og eventuelt betalingsoplysninger. Oplysningerne indsamles og behandles med hjemmel i persondataforordningens artikel 6, stk. 1, litra b, for at kunne levere det produkt (avis, nyhedsbrev, bog, kursus mv.), som du har bestilt og den service, der er knyttet til produktet. Vi indsamler trafikdata på information.dk og i e-avisen både for almindelige besøgende, ind-loggede brugere og abonnenter. For abonnenters vedkommende knytter vi trafikdata sammen med oplysninger om abonnementstype og levetid. Det gøres med hjemmel i persondataforordningens artikel 6, stk. 1, litra f, som omhandler legitim interesse. Vi bruger disse oplysninger til at forbedre funktionaliteten på hjemmesiden, og for eksempel undgå, at en pop-up besked bliver vist flere gange, dels for at få et større kendskab til, hvordan og hvor meget de enkelte artikler bliver læst. Det hjælper os til at forbedre avisen og målrette de nye produkter, vi udvikler løbende. Information.dk er desuden tilsluttet Dansk Online Index, som måler al trafikken på danske websites. Der indsamles oplysninger om IP-adresse (anonymiseret), tidspunkt, tekniske oplysninger om enhed fx OS, browser version m.v. Data gemmes uden tidsbegrænsning i aggregeret form, der ikke kan føres tilbage til brugeren. Målingen udføres af Gemius på vegne af Danske Medier Research ApS, der er dataansvarlig. Du kan her læse persondatapolitik for Dansk ",https://www.information.dk/datapolitik,Information,denmark,6
2023-07-19,Nyhedsoverblik,"Her kan du følge dagens nyheder, mens de sker.",https://jyllands-posten.dk/indland/ECE18708021/nyhedsoverblik/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,6
2023-07-09,Genoveva Casanovas retssag mod spanske medier er gået i gang,"Billeder af Genoveva Casanova og den daværende kronprins Frederik sammen i Madrid gik verden rundt, efter det spanske magasin Lecturas bragte dem. Casanova lagde siden sag an mod magasinet og en række spanske medier, og den sag er nu gået i gang. Opdatering: Der stod i en tidligere version af artiklen, at der var blevet afgivet forklaring i retten i mandags. Det var dog i slutningen af september måned. Berlingske beklager fejlen. I 2023 bragte det spanske tabloidmagasin Lecturas billeder af den daværende kronprins Frederik sammen med den dengang 47-årige mexicanske kvinde Genoveva Casanova i Madrid.",https://www.berlingske.dk/kongehus/genoveva-casanovas-retssag-mod-spanske-medier-er-gaaet-i-gang,Berlingske,denmark,6
2023-07-07,Ulykke i USA bekymrer borgerne i Elling,"Der var én ting, der bekymrede borgerne mere end noget andet, da der mandag aften var borgermøde i Elling om den nye fabrik Krudten. Jyllands-Posten har talt med en sprængstofekspert om bekymringen. Det skete for knap en måned siden, og det skete 7.164 km i fugleflugt fra idrætshallen i Elling i Nordjylland, hvor der mandag aften var kaldt til borgermøde om den nye fabrik Krudten. Alligevel var det den episode, der fyldte mest i spørgsmålene fra naboerne til den nordjyske ammunitionsfabrik. Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/indland/ECE18702601/ulykke-i-usa-bekymrer-borgerne-i-elling/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,6
2023-07-02,Frank spøger om forhold til FCK-fans: De bliver glade for at se mig,"Thomas Frank følger resultaterne fra dansk fodbold hver uge og har stor respekt for FCK's europæiske erfaring. Det var egentlig en kamp mellem Chelsea og FC København. Men ud af det blå begyndte de medrejsende fans fra Danmark pludselig at råbe eder om Brøndby. Sangene var rettet mod Thomas Frank, der stod på sidelinjen som ekspert for britisk tv. Scenen i forårets kamp i Conference League vidner om, at FCKs tilhængere ikke har glemt Franks fortid som træner for de blå-gule i Superligaen. Og det gør Tottenhams træner sig heller ingen illusioner om før tirsdagens møde med de danske mestre i Champions League. »Jeg tror, de bliver glade for at se mig igen,« siger han med et smil på pressemødet. »Der er selvfølgelig et forhold, fordi jeg var træner for Brøndby. De er nok ikke fans af mig, men det er fair. Det er en del af det,« slår han fast. Tottenhams chef følger stadig med i dansk fodbold. Han læser resultaterne hver uge og kender en del af dem, der arbejder i de forskellige klubber. Frank var træner for Brøndby fra 2013 til 2016, hvor han forlod klubben efter den spegede sag om klubejer Jan Bech Andersen, der havde kritiseret Frank anonymt på et online fanforum. Men Thomas Frank har stadig et svagt punkt for vestegnsklubben. »Når man er næsten tre år i Brøndby, kommer fansene under huden på dig. Det samme gør klubben. Brøndby har min støtte,« siger han. »Det bliver lidt specielt (mod FCK, red.). Det er mod et dansk hold, og jeg kender en del, der arbejder i klubben. Jeg kender også flere af de danske spillere – nogle af dem gennem landsholdet. Derfor er det lidt ekstra specielt.« Frank er klar over, at Tottenham møder FC København på et tidspunkt, hvor holdet fra den danske hovedstad kæmper med spil og resultater. »Jeg ved godt, at FCK ikke er på sit bedste lige nu. Men det er et godt hold, som har god europæisk erfaring. Jeg forventer, at det bliver en svær kamp. Uanset om et hold er i form eller ikke er, er næste kamp den, der kan ændre det,« forklarer han. Tirsda",https://jyllands-posten.dk/sport/fodbold/ECE18702149/frank-spoeger-om-forhold-til-fckfans-de-bliver-glade-for-at-se-mig/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,6
2023-06-30,Bruxelles-lufthavn åbner igen efter dronemeldinger,"Der flyves igen fra lufthavnen i Bruxelles, skriver belgisk medie, efter at luftrummet var lukket to gange. Flytrafikken er genoptaget i lufthavnen i Belgiens hovedstad, Bruxelles, efter at luftrummet var lukket to gange tirsdag aften. Det skriver mediet Het Laatste Nieuws klokken 23.10. Et fly til Bulgariens hovedstad, Sofia, er afgået, og der er igen aktivitet på landingsbanerne, skriver mediet. Årsagen til nedlukningerne var meldinger tidligere på aftenen om, at der var blevet set en drone. Kurt Verwilligen, som er talsperson for den belgiske lufttrafiktjeneste, sagde til nyhedsbureauet Reuters, at en drone blev set nær lufthavnen i Bruxelles kort før klokken 20. Som en sikkerhedsforanstaltning blev lufthavnen herefter lukket. En af de flypassager, der blev påvirket af nedlukningen, var Danmarks finansminister, Nicolai Wammen (S), der tirsdag aften befandt sig i Belgiens hovedstad. - Dagens EU-møder i Bruxelles slutter med nedlukning af lufthavnen på grund af droneobservationer. Kan blive en lang nat, skrev Wammen i et opslag på det sociale medie Facebook. De to nedlukninger har givet store udfordringer for de flyselskaber, der opererer fra lufthavnen. Flyselskabet Brussels Airlines oplyser til Het Laatste Nieuws, at selskabet tirsdag aften har været nødsaget til at aflyse 16 afgange fra Bruxelles. - Derudover har vi haft omkring otte fly, som vi har omlagt til alternative lufthavne - for eksempel Oostende, Charleroi, Eindhoven og Maastricht, siger talsperson Nico Cardone til mediet. Bruxelles er ikke den eneste belgiske lufthavn, der har haft problemer tirsdag aften. Også lufthavnen i Liège har meldt om lukket luftrum. Lufthavnen i Bruxelles havde sidste år omkring 24 millioner passagerer, mens lufthavnen i Liège er væsentligt mindre. Droneobservationerne tirsdag har fået indenrigs- og sikkerhedsminister i Belgien Bernard Quintin til at bede Belgiens premierminister, Bart De Wever, om at indkalde det nationale sikkerhedsråd til møde, skriver Het Laatste Nieuws. ",https://www.berlingske.dk/internationalt/to-belgiske-lufthavne-lukker-efter-dronemeldinger,Berlingske,denmark,6
2023-06-30,Østjyllands Politi og PET anholder mand mistænkt for forsøg på manddrab,"Østjyllands Politi og Politiets Efterretningstjeneste (PET) har anholdt en 42-årig mand på en adresse i Risskov efter anmodning fra tysk politi. Den 42-årige, der er afghansk statsborger og har bopæl i Aarhus, er varetægtsfængslet in absentia i Tyskland for forsøg på manddrab. Han bliver fremstillet i grundlovsforhør klokken 13.00 ved Retten i Aarhus. Her skal en dommer afgøre, om der skal ske varetægtsfængsling af den 42-årige, mens myndighederne vurderer, om han kan udleveres til Tyskland. Der var repræsentanter fra både tysk politi til stede i forbindelse med anholdelsesaktionen tidligt onsdag morgen. Indsatsen involverer også rangsagninger af en adresse i Trige og en adresse i Aarhus N.",https://www.dr.dk/nyheder/seneste/oestjyllands-politi-og-pet-anholder-mand-mistaenkt-forsoeg-paa-manddrab,DR,denmark,6
2023-06-29,Ny anholdelse i sag om drab på ung kvinde i Herning,"Der er grundlovsforhør med 19-årig mand onsdag i Retten i Herning. Han sigtes for medvirken til drab. I en sag om et drab på en 21-årig kvinde i Herning i foråret har politiet tirsdag formiddag anholdt endnu en mistænkt. Det er en 19-årig mand fra lokalområdet, og han fremstilles for en dommer onsdag, oplyser Midt- og Vestjyllands Politi i en pressemeddelelse. Han sigtes for medvirken til drab. I forvejen er en 16-årig dreng varetægtsfængslet i sagen. Forbrydelsen skete om aftenen 7. april på Gormsvej. Den unge kvinde blev stukket med kniv. Flere forbipasserende slog alarm og forsøgte at redde hendes liv. Den nye udvikling kommer omkring to uger efter en særlig indsats, hvor dykkere undersøgte søer og vandhuller. Det skete blandt andet i Knudmosen ved Miljøvej. Offeret i sagen har somalisk baggrund, og det gælder også den nu anholdte 19-årige mand, fremgår det af politiets meddelelse tirsdag. Der gik mere end to måneder efter det dødelige knivoverfald, før politiet fik et gennembrud med anholdelsen af den 16-årige. I politiet ønsker man ikke at udtale sig om et muligt motiv, eller om hvorvidt flere personer mistænkes for at have medvirket. - Vi har over længere tid efterforsket i den her sag, og jeg er tilfreds med, at vi gør fremskridt, udtaler politikommissær Theis Thylstrup i pressemeddelelsen. En politichef sagde kort efter drabet, at meget tydede på, at kvinden ikke var et tilfældigt offer.",https://jyllands-posten.dk/indland/ECE18704525/ny-anholdelse-i-sag-om-drab-paa-ung-kvinde-i-herning/?fp-exp=60320002&fp-alg=603200020,Jyllands-Posten,denmark,6
2023-06-13,"Den rutinerede forfatters mennesker er fejlbarlige, men ikke onde","Katrine Marie Guldagers nye roman handler om fødsler og følelser. Og til trods for romanens tragiske udgangspunkt er den også diskret sjov. Signe hiver i klokkesnoren, og da hendes afdelingsjordemoder kommer ind, har hun allerede tilkaldt en fødselslæge. Han undersøger kvinden og siger, at hun er ved at få en fuld moderkageløsning, og han ordinerer akut kejsersnit, og barnets hjertelyd er nu påvirket. Den fødende har det virkelig dårligt, og alle gør præcis det, de skal. Men det barn, fødselslægen trækker ud af livmoderen, er livløst.",https://www.berlingske.dk/litteratur/den-rutinerede-forfatters-mennesker-er-fejlbarlige-men-ikke-onde,Berlingske,denmark,6
2023-06-07,Vestas justerer forventninger trods øget omsætning,"Præcisering: Det er præciseret, at Vestas justerer - ikke sænker - sine forventninger til næste års regnskab. Den tidligere forventning lød på mellem 18 og 20 milliarder euro, nu lyder den på mellem 18,5 og 19,5 milliarder euro, og der er derfor tale om en justering. Vindmølleproducenten Vestas har omsat for lige over 5,3 milliarder euro, der svarer til knap 40 milliarder kroner, i tredje kvartal. Det viser det seneste regnskab, og det er tre procent mere end samme periode året før, skriver Ritzau. Stigningen skyldes øget levering. Vestas har samtidig tjent 304 millioner euro efter skat, svarende til knapt 2,3 milliarder kroner. Væksten i leverancer af vindmøller på land er særligt drevet af USA, Ukraine og Sverige, mens væksten i leverancer af havvindmøller er drevet af Polen og Tyskland. Til gengæld justerer Vestas sine forventninger til det samlede salg i regnskabsåret og forventer at lande på en omsætning mellem 18,5 og 19,5 milliarder euro. Du kan følge udviklingen i vores liveblog her.",https://www.dr.dk/nyheder/seneste/vestas-saenker-forventninger-trods-oeget-omsaetning,DR,denmark,6
2023-05-04,FCK-japaner klarer sprogbarriere med simple kommandoer,"Junnosuke Suzuki får engelskundervisning fire-fem gange om ugen og forstår allerede sproget bedre. Det er altid udfordrende at begynde på en ny arbejdsplads. Taler du tilmed et andet sprog end dine kolleger, bliver det ikke just nemmere. Den virkelighed står Junnosuke Suzuki for tiden i efter skiftet til FC København. Modsat holdkammeraterne kan japaneren endnu ikke tale engelsk, men han oplever det ikke selv som et problem på banen. - Jeg føler egentlig ikke, at der er et problem, ud over at det er svært i hverdagen. Når jeg først er på banen, kan jeg bruge noget simpelt engelsk, som jeg og de andre forstår. Der er kommunikationen fin, siger han med hjælp fra den danske tolk Victor. - Selvfølgelig er det svært i hverdagen at tale med holdkammerater, men ved at Victor er der, og når jeg har langsomme samtaler, kan det godt gå. Fire-fem gange om ugen deltager Suzuki i engelskundervisning, og det har allerede hjulpet forsvarsspilleren. - Min forståelse er blevet markant bedre. Det næste er så at tale mere selv og udtrykke mig. Det er mit fokus fremadrettet, siger han. Suzuki har været et af de få lyspunkter hos FC København i en tid, hvor de dårlige præstationer har stået i kø. Tre gange har fansene kåret ham som kampens bedste spiller, når holdet har spillet i Parken, og det har tilmed været i opgør, hvor han er blevet brugt som højre back i stedet for midtstopper, der er hans vanlige position. - Det er ikke min førsteprioritet at spille som højre back, men jeg fokuserer på, hvordan jeg kan gøre det bedst muligt for holdet, og hvordan jeg kan udvikle mig som spiller. Det kan jeg på højre back og venstre back for den sags skyld. Det gør mig til en bedre fodboldspiller. - Jeg har egentlig også spillet en masse forskellige positioner i Japan. Men den position, hvor jeg kan sætte spillet og drive den frem, er min favorit. Jeg vil gerne være en del af spillet, forklarer japaneren. Suzuki er efter alt at dømme med fra start, når FC København tirsdag klokken 21.00 dansk tid",https://www.berlingske.dk/sport/fck-japaner-klarer-sprogbarriere-med-simple-kommandoer,Berlingske,denmark,6
2023-04-27,Varmt emne,Atomkraft er kommet på banen i kommunalvalgkampen. Tegning: Lars Andersen,https://www.berlingske.dk/til-stregen/varmt-emne,Berlingske,denmark,6
2023-04-20,Kursklø til Ambu - Vestas og Ørsted stiger,"Aktiekurserne peger i hver sin retning for de selskaber, der har offentliggjort regnskaber onsdag. En stribe selskaber i det danske C25-aktieindeks har offentliggjort regnskaber onsdag morgen, og investorerne reagerer vidt forskelligt på de tal, de er blevet præsenteret for. For Vestas' vedkommende ses en kursstigning på mere end ti procent, efter at selskabet leverede bedre end ventet i tredje kvartal. Også Ørsted stiger en smule efter et regnskab, der vigtigst af alt ikke indeholdt flere ubehagelige overraskelser end dem, der allerede har ramt selskabet de senere år. Omvendt må Ambu lægge ryg til et alvorligt kursfald. Ambu, der producerer hospitalsudstyr, er ramt af en svækket dollar og effekten af de amerikanske toldsatser, der har sat sig i selskabets omsætningsvækst målt i kroner. Det har tilsyneladende skuffet investorerne så meget, at aktien ryger ned med hele 12 procent fra morgenstunden. Også smykkefirmaet Pandora straffes for et regnskab, der viser svækkelser i lande som Storbritannien, Tyskland, Frankrig og Italien. Selv om der samtidig er solgt flere smykker i USA og Australien, sendes aktien ned med knap fire procent. Novo Nordisk slipper til gengæld uskadt fra at sænke forventningerne til årets salgsvækst. Novo-aktien ligger efter et kvarters handel til en stigning på 0,8 procent efter at have været nede med fire procent kort efter børsåbning klokken 09. Samlet set er det danske eliteindeks oppe med 1,0 procent på en dag, hvor også Sydbank og ISS har offentliggjort regnskabstal. /ritzau/",https://www.berlingske.dk/business/kurskloe-til-ambu-vestas-og-oersted-stiger,Berlingske,denmark,6
2023-04-04,"Kaffe er ikke det energiboost, du måske går og tror","Følelsen af at drikke kaffe er jo, at man får mere energi, men der bliver faktisk ikke tilført noget energi, siger Nicklas Brendborg. Alene mens den her artikel er blevet skrevet, har journalisten formået at slubre omkring fire kopper kaffe i sig. Men for alle, der ser på kaffe som et energiboost, har forsker Nicklas Brendborg en lidt overraskende besked. Kaffe tilfører dig nemlig slet ikke nogen energi, forklarer Nicklas Brendborg, der også står bag bestselleren ""Gopler ældes baglæns"", som handler om, hvordan man får et længere liv. - Følelsen af at drikke kaffe er jo, at man får mere energi, men der bliver faktisk ikke tilført noget energi. Det er i virkeligheden mere, at træthedsfølelsen bliver blokeret, siger han i DR-programmet Jagten på det evige liv. Den skal hans medvært Frederik Dirks Gottlieb da også lige vende i hovedet. Han var sikker på, at han fik energi af det. Men Nicklas Brendborg forklarer, at man skal skelne mellem, hvad der helt fysiologisk sker, og så den følelse man får. - Følelsen er selvfølgelig, at du indtager kaffen, og så får du mere energi, men det er faktisk en blokering af træthedsfornemmelsen. For at forstå effekten af koffein, er man nødt til at forstå lidt om en mekanisme i hjernen - prøv at hænge på: Når du bliver træt, skyldes det ifølge forskeren blandt andet et stof, der hedder adenosin, som ophober sig i hjernen. Det fjernes, især når du sover dybt, så næste dag starter du på en frisk, og går på ny går i gang med at ophobe adenosin i hjernen. Koffein minder meget om adonesin i sin struktur, og når du indtager koffein sætter det sig derfor på de pladser i hjernen, hvor adenosin ville sætte sig. Det betyder, at koffeinen spærrer for, at adenosinen kan klistre sig fast, og dermed kan du ikke mærke trætheden. - Det vil sige, du kan ikke opfatte den her træthed, der opbygger sig i løbet af dagen - eller den bliver i hvert fald gjort mindre - alt efter hvor stor en dosis koffein, du har indtaget, forklarer Nicklas Brendborg. Mens Fred",https://www.dr.dk/nyheder/viden/kroppen/kaffe-er-ikke-det-energiboost-du-maaske-gaar-og-tror,DR,denmark,6
2023-03-28,Dansk medicinalfirma udvikler nyt kræftmiddel,Novo Nordisk annoncerer lovende resultater fra fase 3-studier af nyt kræftmedicin. Behandlingen viser signifikant forbedring hos patienter med lungekræft...,https://example.dk/sundhed/nyt-kraeftmiddel,news,denmark,6
2023-03-01,Helt ny elbil fås med stor rabat via parallelimport,"Et firma i Viborg kan levere markant billigere Ford-elbiler end den danske importør, som ikke kan tilbyde noget lignende. Markedsanalytiker Jan Lang kalder det et godt tilbud, men løfter også pegefingeren. Der er for alvor begyndt at ske noget i klassen af elbiler omkring 200.000 kr. Som løvfaldet, der hvirvler gennem efteråret, vælter nye modeller ind på markedet, og midt i virvaret står en af de mest interessante af slagsen: Fords nye Puma Gen-E. Den kører med en lethed og friskhed, der minder om en klassisk benzinbil. Problemet er bare, at den officielle pris hurtigt sniger sig op på 245.000 kr. Men hvad nu, hvis du kunne få præcis den samme bil, fabriksny og klar til levering, til en langt lavere pris? Allerede abonnent? Log ind her Få adgang til artikler på jp.dk Betal medMobilePay",https://jyllands-posten.dk/biler/ECE18704277/helt-ny-elbil-faas-med-stor-rabat-via-parallelimport/?fp-exp=60720001&fp-alg=607200011,Jyllands-Posten,denmark,6
2023-02-21,Bruxelles Lufthavn genåbnet efter droneobservationer,"Opdateret med oplysningen om, at lufthavnen er genåbnet. Al flytrafik i Zaventem-lufthavnen i Belgiens hovedstad, Bruxelles, blev i aftes stoppet af sikkerhedsmæssige årsager, efter at en drone blev observeret i luftrummet. Det oplyste talsmand for Skeyes, der er den belgiske luftfarts- og trafiktjenesteudbyder for det civile luftrum, Kurt Verwilligen. Kort efter klokken 23 blev flytrafikken dog genoptaget, skriver det franske medie Le Soir. Flere fly på vej mod lufthavnen blev som følge af situationen omdirigeret, især til en anden belgisk lufthavn, Liège Lufthavn. Efterfølgende var der dog også meldinger om, at Liège lufthavn, der landets tredje-største, også var blevet midlertidigt lukket på grund af droneaktivitet, skriver nyhedsbureauet Reuters. Bruxelles Lufthavn skriver på deres hjemmeside at forsinkelserne og aflysningerne, der kom som følge af fra droneobservationerne, stadig kan påvirke flytrafikken fra morgenstunden onsdag. Vi ved endnu ikke, hvad dronerne lavede, eller hvorfor de angiveligt befandt sig i luftrummet over de to lufthavne. Men den belgiske indenrigs- og sikkerhedsminister Bernard Quintin har ifølge mediet Het Laatste Nieuws som følge af situationen bedt landets premierminister om at hasteindkalde det nationale sikkerhedsråd.",https://www.dr.dk/nyheder/seneste/bruxelles-lufthavn-lukket-efter-droneobservation,DR,denmark,6
